video_id,keyframe_id,full_path,caption
L12_V014,keyframe_3192.webp,L12/L12_V014/keyframe_3192.webp,"A man with dark hair wearing a white VR headset featuring the HTV logo is focused on an immersive experience, standing in front of a blue screen with the HTV HD logo in the upper right corner."
L12_V014,keyframe_32658.webp,L12/L12_V014/keyframe_32658.webp,"A snow-covered mountain slope with rocky outcrops, featuring a small skier descending the slope, leaving a trail of tracks in the snow."
L12_V014,keyframe_33990.webp,L12/L12_V014/keyframe_33990.webp,"A scene of a fire aftermath with blackened debris and smoke rising behind a black metal fence, scattered firefighting equipment and hoses on the ground, and a TV logo in the top right corner indicating a news broadcast."
L12_V014,keyframe_34926.webp,L12/L12_V014/keyframe_34926.webp,"A street scene shows a motorcycle lying on its side in the middle of a paved road, surrounded by scattered debris and greenery. Several people are present: one in a red shirt and yellow helmet stands on the left, another in dark clothing holds a camera on the right, and a person in camouflage pants is partially visible in the foreground. A large dump truck is parked on the right side of the road, and shadows of individuals are cast across the reddish-brown earth beside the road. The image is marked with a TV station logo and timestamp in the upper right corner."
L12_V014,keyframe_4746.webp,L12/L12_V014/keyframe_4746.webp,"A modern light rail train with a blue and silver front is approaching along tracks adjacent to a large gray concrete wall under a clear blue sky, with orange traffic cones placed near the tracks."
L12_V014,keyframe_7200.webp,L12/L12_V014/keyframe_7200.webp,"A weathered concrete wall with vertical measurement markings (100, 200, 300) and a red-and-white checkered scale attached to it, showing signs of water damage and discoloration, likely indicating a water level or flood monitoring site."
L12_V014,keyframe_9168.webp,L12/L12_V014/keyframe_9168.webp,"A green, overturned boat, heavily laden with vegetation and debris, is being lifted by a crane in an outdoor urban setting. Palm trees and a canal are visible in the background, with people and vehicles on the adjacent road. The scene appears to be part of a cleanup or recovery operation under overcast skies."
L12_V015,keyframe_11124.webp,L12/L12_V015/keyframe_11124.webp,"A group of people on a wet beach are gathered around a large blue tarp covering a stranded marine animal, with some individuals bending over to assist and others standing nearby, while a person in a black shirt and shorts is actively pulling the tarp."
L12_V015,keyframe_11880.webp,L12/L12_V015/keyframe_11880.webp,"A silhouette of a person standing in profile against a dark background, illuminated by converging green laser beams that form a geometric pattern, with the individual appearing to hold a device."
L12_V015,keyframe_14574.webp,L12/L12_V015/keyframe_14574.webp,"A diver in a black wetsuit and blue fins swims alongside a large shark with a pale body and pinkish underbelly, surrounded by other divers and fish in murky blue water."
L12_V015,keyframe_15198.webp,L12/L12_V015/keyframe_15198.webp,"A man in a black wetsuit with visible tattoos on his arm is handling a black plastic crate on a boat, while another person in a blue jacket sits nearby holding a diving mask. The scene appears to be part of a marine research or conservation activity, with a white container and equipment visible on the deck."
L12_V015,keyframe_16884.webp,L12/L12_V015/keyframe_16884.webp,"A female news anchor in a pink and white traditional-style dress with floral embroidery stands in a studio, gesturing toward a large whiteboard with a grid of dots, against a blurred cityscape backdrop with warm orange and pink hues."
L12_V015,keyframe_17898.webp,L12/L12_V015/keyframe_17898.webp,"A circular ceiling mural depicting historical battle scenes with figures on horseback and soldiers under a cloudy sky, framed by a white architectural archway below, with a modern white curved wall and a glass skylight above."
L12_V015,keyframe_19146.webp,L12/L12_V015/keyframe_19146.webp,"A silhouette of a person standing in a dark environment, facing an array of converging green laser beams that form a V-shape pattern in the air. The beams intersect and illuminate the space with a vibrant, dynamic glow, while the figure appears to be observing or interacting with the light display."
L12_V015,keyframe_23094.webp,L12/L12_V015/keyframe_23094.webp,"A wrecked car lies overturned on a wet road beside a red Doosung truck, with visible damage to its roof and sides, suggesting a recent collision."
L12_V015,keyframe_23778.webp,L12/L12_V015/keyframe_23778.webp,"A street scene in a city with traffic, featuring two motorcyclists wearing helmets and face masks riding toward the camera, a blue truck driving past concrete road barriers, and a red van and a dark blue van in the background. The image includes a news channel logo and timestamp in the upper right corner."
L12_V015,keyframe_25488.webp,L12/L12_V015/keyframe_25488.webp,"A street scene featuring a woman in a pink top and green skirt standing near a black SUV with license plate 93A-089, surrounded by children on motorbikes and bicycles; one child in a green shirt holds a bicycle handlebar while another in a white shirt sits on a white motorbike."
L12_V015,keyframe_27594.webp,L12/L12_V015/keyframe_27594.webp,"A motorcyclist wearing a black helmet and dark clothing rides through a dense forest area, maneuvering along a narrow, grassy path surrounded by tall, slender trees. The scene appears to be captured from a distance, with blurred motion suggesting movement through the wooded terrain."
L12_V015,keyframe_28626.webp,L12/L12_V015/keyframe_28626.webp,"A man with dark hair and glasses, wearing a blue pinstripe shirt and tie, stands in a studio holding a tablet, with a split-screen showing an industrial machine processing a purple fabric."
L12_V015,keyframe_30270.webp,L12/L12_V015/keyframe_30270.webp,"A street scene with firefighters in dark uniforms and helmets attending to an incident beside a white fire truck with its rear doors open, revealing red equipment; several individuals in casual clothing, including one in a blue shirt and another in an orange shirt, stand nearby, while a black sedan is parked on the right side of the road."
L12_V015,keyframe_31098.webp,L12/L12_V015/keyframe_31098.webp,"A man wearing a dark hat and light-colored shirt sits atop a white tanker truck with red and green stripes, parked near overgrown vegetation, while smoke rises in the background."
L12_V015,keyframe_5160.webp,L12/L12_V015/keyframe_5160.webp,"A dense forest scene with lush green foliage and tall trees under a clear blue sky, captured in natural daylight."
L12_V015,keyframe_6150.webp,L12/L12_V015/keyframe_6150.webp,"A calm water body reflects a large industrial structure with metal frameworks and staircases, surrounded by greenery and distant buildings under a bright sky."
L12_V015,keyframe_786.webp,L12/L12_V015/keyframe_786.webp,"A large group of people are lying on mats across a public square, many wearing casual clothing and backpacks, with some in white shirts and others in dark attire; they are positioned in front of a monumental archway under an overcast sky, with trees and buildings visible in the background."
L12_V015,keyframe_9234.webp,L12/L12_V015/keyframe_9234.webp,"A man wearing a white polo shirt and a black baseball cap with a white logo is being interviewed, holding a microphone with the ""HTV"" logo, standing in front of a decorative arrangement of bright red flowers. Behind him, movie posters are visible, and the scene appears to be an event or promotional setting."
L12_V016,keyframe_11388.webp,L12/L12_V016/keyframe_11388.webp,"A group of seven men stand on a stage, each holding a white certificate or plaque, dressed in a mix of formal shirts, uniforms, and casual attire, with some wearing green military-style uniforms and others in light blue or white shirts; they are positioned in front of a large screen displaying Vietnamese text about donations for a national project in 2024, with the logo of the ""Da Truong Sa"" monument visible on the left side of the screen."
